Time,Camera,Car#
1137,TrafficCamera_1,Car2
1138,TrafficCamera_3,Car3
1138,TrafficCamera_3,Car3
1138,TrafficCamera_1,Car2
1138,TrafficCamera_1,Car2
1139,TrafficCamera_3,Car3
1139,TrafficCamera_3,Car3
1139,TrafficCamera_1,Car2
1139,TrafficCamera_1,Car2
1140,TrafficCamera_3,Car3
1140,TrafficCamera_3,Car3
1140,TrafficCamera_1,Car2
1140,TrafficCamera_1,Car2
1141,TrafficCamera_3,Car3
1141,TrafficCamera_3,Car3
1141,TrafficCamera_1,Car2
1141,TrafficCamera_1,Car2
1142,TrafficCamera_3,Car3
1142,TrafficCamera_3,Car3
1142,TrafficCamera_1,Car2
1142,TrafficCamera_1,Car2
1143,TrafficCamera_3,Car3
1143,TrafficCamera_3,Car3
1143,TrafficCamera_1,Car2
1143,TrafficCamera_1,Car2
1144,TrafficCamera_3,Car3
1144,TrafficCamera_3,Car3
1144,TrafficCamera_1,Car2
1144,TrafficCamera_1,Car2
1145,TrafficCamera_3,Car3
1145,TrafficCamera_3,Car3
1145,TrafficCamera_1,Car2
1145,TrafficCamera_1,Car2
1146,TrafficCamera_3,Car3
1146,TrafficCamera_3,Car3
1146,TrafficCamera_1,Car2
1146,TrafficCamera_1,Car2
1147,TrafficCamera_3,Car3
1147,TrafficCamera_3,Car3
1147,TrafficCamera_1,Car2
1147,TrafficCamera_1,Car2
1148,TrafficCamera_3,Car3
1148,TrafficCamera_3,Car3
1148,TrafficCamera_1,Car2
1148,TrafficCamera_1,Car2
1149,TrafficCamera_3,Car3
1149,TrafficCamera_3,Car3
1149,TrafficCamera_1,Car2
1149,TrafficCamera_1,Car2
1150,TrafficCamera_3,Car3
1150,TrafficCamera_3,Car3
1150,TrafficCamera_1,Car2
1150,TrafficCamera_1,Car2
1151,TrafficCamera_3,Car3
1151,TrafficCamera_3,Car3
1151,TrafficCamera_1,Car2
1151,TrafficCamera_1,Car2
1152,TrafficCamera_3,Car3
1152,TrafficCamera_3,Car3
1152,TrafficCamera_1,Car2
1152,TrafficCamera_1,Car2
1153,TrafficCamera_3,Car3
1153,TrafficCamera_3,Car3
1153,TrafficCamera_1,Car2
1153,TrafficCamera_1,Car2
1154,TrafficCamera_3,Car3
1154,TrafficCamera_3,Car3
1154,TrafficCamera_1,Car2
1154,TrafficCamera_1,Car2
1155,TrafficCamera_3,Car3
1155,TrafficCamera_3,Car3
1155,TrafficCamera_1,Car2
1155,TrafficCamera_1,Car2
1156,TrafficCamera_3,Car3
1156,TrafficCamera_3,Car3
1156,TrafficCamera_1,Car2
1156,TrafficCamera_1,Car2
1157,TrafficCamera_3,Car3
1157,TrafficCamera_3,Car3
1158,TrafficCamera_3,Car3
1158,TrafficCamera_3,Car3
1159,TrafficCamera_3,Car3
1159,TrafficCamera_3,Car3
1159,TrafficCamera_1,Car2
1159,TrafficCamera_1,Car2
1160,TrafficCamera_3,Car3
1160,TrafficCamera_3,Car3
1160,TrafficCamera_1,Car2
1160,TrafficCamera_1,Car2
1161,TrafficCamera_3,Car3
1161,TrafficCamera_3,Car3
1161,TrafficCamera_1,Car2
1161,TrafficCamera_1,Car2
1162,TrafficCamera_3,Car3
1162,TrafficCamera_3,Car3
1162,TrafficCamera_1,Car2
1162,TrafficCamera_1,Car2
1163,TrafficCamera_3,Car3
1163,TrafficCamera_3,Car3
1163,TrafficCamera_1,Car2
1163,TrafficCamera_1,Car2
1164,TrafficCamera_3,Car3
1164,TrafficCamera_3,Car3
1164,TrafficCamera_1,Car2
1164,TrafficCamera_1,Car2
1165,TrafficCamera_3,Car3
1165,TrafficCamera_3,Car3
1165,TrafficCamera_1,Car2
1165,TrafficCamera_1,Car2
1166,TrafficCamera_3,Car3
1166,TrafficCamera_3,Car3
1166,TrafficCamera_1,Car2
1166,TrafficCamera_1,Car2
1167,TrafficCamera_3,Car3
1167,TrafficCamera_3,Car3
1167,TrafficCamera_1,Car2
1167,TrafficCamera_1,Car2
1168,TrafficCamera_3,Car3
1168,TrafficCamera_3,Car3
1168,TrafficCamera_1,Car2
1168,TrafficCamera_1,Car2
1169,TrafficCamera_3,Car3
1169,TrafficCamera_3,Car3
1169,TrafficCamera_1,Car2
1169,TrafficCamera_1,Car2
1170,TrafficCamera_3,Car3
1170,TrafficCamera_3,Car3
1170,TrafficCamera_1,Car2
1170,TrafficCamera_1,Car2
1171,TrafficCamera_3,Car3
1171,TrafficCamera_3,Car3
1171,TrafficCamera_1,Car2
1171,TrafficCamera_1,Car2
1172,TrafficCamera_3,Car3
1172,TrafficCamera_3,Car3
1172,TrafficCamera_1,Car2
1172,TrafficCamera_1,Car2
1173,TrafficCamera_3,Car3
1173,TrafficCamera_3,Car3
1173,TrafficCamera_1,Car2
1173,TrafficCamera_1,Car2
1174,TrafficCamera_1,Car2
1174,TrafficCamera_1,Car2
1175,TrafficCamera_3,Car3
1175,TrafficCamera_3,Car3
1175,TrafficCamera_1,Car2
1175,TrafficCamera_1,Car2
1176,TrafficCamera_3,Car3
1176,TrafficCamera_3,Car3
1176,TrafficCamera_1,Car2
1176,TrafficCamera_1,Car2
1177,TrafficCamera_3,Car3
1177,TrafficCamera_3,Car3
1177,TrafficCamera_1,Car2
1177,TrafficCamera_1,Car2
1178,TrafficCamera_3,Car3
1178,TrafficCamera_3,Car3
1178,TrafficCamera_1,Car2
1178,TrafficCamera_1,Car2
1179,TrafficCamera_3,Car3
1179,TrafficCamera_3,Car3
1179,TrafficCamera_1,Car2
1180,TrafficCamera_3,Car3
1180,TrafficCamera_3,Car3
1180,TrafficCamera_1,Car2
1181,TrafficCamera_3,Car3
1181,TrafficCamera_3,Car3
1181,TrafficCamera_1,Car2
1182,TrafficCamera_3,Car3
1182,TrafficCamera_3,Car3
1182,TrafficCamera_1,Car2
1183,TrafficCamera_3,Car3
1183,TrafficCamera_3,Car3
1183,TrafficCamera_1,Car2
1184,TrafficCamera_3,Car3
1184,TrafficCamera_3,Car3
1184,TrafficCamera_1,Car2
1185,TrafficCamera_3,Car3
1185,TrafficCamera_3,Car3
1185,TrafficCamera_1,Car2
1186,TrafficCamera_3,Car3
1186,TrafficCamera_3,Car3
1186,TrafficCamera_1,Car2
1187,TrafficCamera_3,Car3
1187,TrafficCamera_3,Car3
1187,TrafficCamera_1,Car2
1188,TrafficCamera_3,Car3
1188,TrafficCamera_3,Car3
1188,TrafficCamera_1,Car2
1189,TrafficCamera_3,Car3
1189,TrafficCamera_3,Car3
1189,TrafficCamera_1,Car2
1190,TrafficCamera_3,Car3
1190,TrafficCamera_3,Car3
1190,TrafficCamera_1,Car2
1191,TrafficCamera_3,Car3
1191,TrafficCamera_3,Car3
1191,TrafficCamera_1,Car2
1192,TrafficCamera_3,Car3
1192,TrafficCamera_3,Car3
1192,TrafficCamera_1,Car2
1193,TrafficCamera_3,Car3
1193,TrafficCamera_3,Car3
1193,TrafficCamera_1,Car2
1194,TrafficCamera_3,Car3
1194,TrafficCamera_3,Car3
1194,TrafficCamera_1,Car2
1195,TrafficCamera_3,Car3
1195,TrafficCamera_3,Car3
1195,TrafficCamera_1,Car2
1196,TrafficCamera_3,Car3
1196,TrafficCamera_3,Car3
1196,TrafficCamera_1,Car2
1197,TrafficCamera_5,Car3
1197,TrafficCamera_3,Car3
1197,TrafficCamera_3,Car3
1197,TrafficCamera_1,Car2
1198,TrafficCamera_5,Car3
1198,TrafficCamera_3,Car3
1198,TrafficCamera_3,Car3
1198,TrafficCamera_1,Car2
1199,TrafficCamera_5,Car3
1199,TrafficCamera_3,Car3
1199,TrafficCamera_3,Car3
1199,TrafficCamera_1,Car2
1200,TrafficCamera_5,Car3
1200,TrafficCamera_3,Car3
1200,TrafficCamera_3,Car3
1200,TrafficCamera_1,Car2
1201,TrafficCamera_5,Car3
1201,TrafficCamera_3,Car3
1201,TrafficCamera_3,Car3
1201,TrafficCamera_1,Car2
1202,TrafficCamera_5,Car3
1202,TrafficCamera_3,Car3
1202,TrafficCamera_3,Car3
1202,TrafficCamera_1,Car2
1203,TrafficCamera_5,Car3
1203,TrafficCamera_3,Car3
1203,TrafficCamera_3,Car3
1203,TrafficCamera_1,Car2
1204,TrafficCamera_5,Car3
1204,TrafficCamera_3,Car3
1204,TrafficCamera_1,Car2
1205,TrafficCamera_5,Car3
1205,TrafficCamera_3,Car3
1205,TrafficCamera_1,Car2
1206,TrafficCamera_5,Car3
1206,TrafficCamera_3,Car3
1206,TrafficCamera_1,Car2
1207,TrafficCamera_5,Car3
1207,TrafficCamera_3,Car3
1207,TrafficCamera_1,Car2
1208,TrafficCamera_5,Car3
1208,TrafficCamera_3,Car3
1208,TrafficCamera_1,Car2
1209,TrafficCamera_5,Car3
1209,TrafficCamera_3,Car3
1209,TrafficCamera_1,Car2
1210,TrafficCamera_5,Car3
1210,TrafficCamera_3,Car3
1210,TrafficCamera_1,Car2
1211,TrafficCamera_5,Car3
1211,TrafficCamera_3,Car3
1211,TrafficCamera_1,Car2
1212,TrafficCamera_5,Car3
1212,TrafficCamera_3,Car3
1212,TrafficCamera_1,Car2
1213,TrafficCamera_5,Car3
1213,TrafficCamera_3,Car3
1213,TrafficCamera_1,Car2
1214,TrafficCamera_5,Car3
1214,TrafficCamera_3,Car3
1214,TrafficCamera_1,Car2
1215,TrafficCamera_5,Car3
1215,TrafficCamera_3,Car3
1215,TrafficCamera_1,Car2
1216,TrafficCamera_5,Car3
1216,TrafficCamera_3,Car3
1216,TrafficCamera_1,Car2
1217,TrafficCamera_5,Car3
1217,TrafficCamera_3,Car3
1217,TrafficCamera_1,Car2
1218,TrafficCamera_5,Car3
1218,TrafficCamera_3,Car3
1220,TrafficCamera_5,Car3
1220,TrafficCamera_3,Car3
1220,TrafficCamera_1,Car2
1221,TrafficCamera_5,Car3
1221,TrafficCamera_3,Car3
1221,TrafficCamera_1,Car2
1222,TrafficCamera_5,Car3
1222,TrafficCamera_3,Car3
1222,TrafficCamera_1,Car2
1223,TrafficCamera_5,Car3
1223,TrafficCamera_3,Car3
1223,TrafficCamera_1,Car2
1224,TrafficCamera_5,Car3
1224,TrafficCamera_3,Car3
1224,TrafficCamera_1,Car2
1225,TrafficCamera_5,Car3
1225,TrafficCamera_3,Car3
1225,TrafficCamera_1,Car2
1226,TrafficCamera_5,Car3
1226,TrafficCamera_3,Car3
1226,TrafficCamera_1,Car2
1227,TrafficCamera_5,Car3
1227,TrafficCamera_3,Car3
1227,TrafficCamera_1,Car2
1228,TrafficCamera_5,Car3
1228,TrafficCamera_3,Car3
1228,TrafficCamera_1,Car2
1229,TrafficCamera_5,Car3
1229,TrafficCamera_3,Car3
1229,TrafficCamera_1,Car2
1230,TrafficCamera_5,Car3
1230,TrafficCamera_3,Car3
1230,TrafficCamera_1,Car2
1231,TrafficCamera_5,Car3
1231,TrafficCamera_3,Car3
1231,TrafficCamera_1,Car2
1232,TrafficCamera_5,Car3
1232,TrafficCamera_3,Car3
1232,TrafficCamera_1,Car2
1233,TrafficCamera_5,Car3
1233,TrafficCamera_3,Car3
1233,TrafficCamera_1,Car2
1234,TrafficCamera_5,Car3
1234,TrafficCamera_3,Car3
1234,TrafficCamera_1,Car2
1235,TrafficCamera_5,Car3
1235,TrafficCamera_3,Car3
1235,TrafficCamera_1,Car2
1236,TrafficCamera_5,Car3
1236,TrafficCamera_3,Car3
1236,TrafficCamera_1,Car2
1237,TrafficCamera_5,Car3
1237,TrafficCamera_3,Car3
1237,TrafficCamera_1,Car2
1238,TrafficCamera_1,Car2
1239,TrafficCamera_5,Car3
1239,TrafficCamera_3,Car3
1239,TrafficCamera_1,Car2
1240,TrafficCamera_5,Car3
1240,TrafficCamera_3,Car3
1240,TrafficCamera_1,Car2
1241,TrafficCamera_5,Car3
1241,TrafficCamera_3,Car3
1241,TrafficCamera_1,Car2
1242,TrafficCamera_5,Car3
1242,TrafficCamera_3,Car3
1242,TrafficCamera_1,Car2
1243,TrafficCamera_5,Car3
1243,TrafficCamera_3,Car3
1243,TrafficCamera_1,Car2
1244,TrafficCamera_5,Car3
1244,TrafficCamera_3,Car3
1244,TrafficCamera_1,Car2
1245,TrafficCamera_5,Car3
1245,TrafficCamera_3,Car3
1245,TrafficCamera_1,Car2
1246,TrafficCamera_5,Car3
1246,TrafficCamera_3,Car3
1246,TrafficCamera_1,Car2
1247,TrafficCamera_5,Car3
1247,TrafficCamera_3,Car3
1247,TrafficCamera_1,Car2
1248,TrafficCamera_5,Car3
1248,TrafficCamera_3,Car3
1248,TrafficCamera_1,Car2
1249,TrafficCamera_5,Car3
1249,TrafficCamera_3,Car3
1249,TrafficCamera_1,Car2
1250,TrafficCamera_5,Car3
1250,TrafficCamera_3,Car3
1250,TrafficCamera_1,Car2
1251,TrafficCamera_5,Car3
1251,TrafficCamera_3,Car3
1251,TrafficCamera_1,Car2
1252,TrafficCamera_5,Car3
1252,TrafficCamera_3,Car3
1252,TrafficCamera_1,Car2
1253,TrafficCamera_5,Car3
1253,TrafficCamera_3,Car3
1253,TrafficCamera_1,Car2
1254,TrafficCamera_5,Car3
1254,TrafficCamera_3,Car3
1254,TrafficCamera_1,Car2
1255,TrafficCamera_5,Car3
1255,TrafficCamera_3,Car3
1255,TrafficCamera_1,Car2
1256,TrafficCamera_5,Car3
1256,TrafficCamera_3,Car3
1256,TrafficCamera_1,Car2
1257,TrafficCamera_5,Car3
1257,TrafficCamera_3,Car3
1257,TrafficCamera_1,Car2
1258,TrafficCamera_5,Car3
1258,TrafficCamera_3,Car3
1258,TrafficCamera_1,Car2
1259,TrafficCamera_5,Car3
1259,TrafficCamera_3,Car3
1259,TrafficCamera_1,Car2
1260,TrafficCamera_5,Car3
1260,TrafficCamera_3,Car3
1260,TrafficCamera_1,Car2
1261,TrafficCamera_5,Car3
1261,TrafficCamera_3,Car3
1261,TrafficCamera_1,Car2
1262,TrafficCamera_5,Car3
1262,TrafficCamera_3,Car3
1262,TrafficCamera_1,Car2
1263,TrafficCamera_5,Car3
1263,TrafficCamera_3,Car3
1263,TrafficCamera_1,Car2
1264,TrafficCamera_5,Car3
1264,TrafficCamera_3,Car3
1264,TrafficCamera_1,Car2
1265,TrafficCamera_5,Car3
1265,TrafficCamera_3,Car3
1265,TrafficCamera_1,Car2
1266,TrafficCamera_5,Car3
1266,TrafficCamera_3,Car3
1266,TrafficCamera_1,Car2
1267,TrafficCamera_5,Car3
1267,TrafficCamera_3,Car3
1267,TrafficCamera_1,Car2
1268,TrafficCamera_5,Car3
1268,TrafficCamera_3,Car3
1268,TrafficCamera_1,Car2
1269,TrafficCamera_5,Car3
1269,TrafficCamera_3,Car3
1269,TrafficCamera_1,Car2
1270,TrafficCamera_5,Car3
1270,TrafficCamera_3,Car3
1270,TrafficCamera_1,Car2
1271,TrafficCamera_5,Car3
1271,TrafficCamera_3,Car3
1271,TrafficCamera_1,Car2
1272,TrafficCamera_5,Car3
1272,TrafficCamera_3,Car3
1272,TrafficCamera_1,Car2
1273,TrafficCamera_5,Car3
1273,TrafficCamera_3,Car3
1273,TrafficCamera_1,Car2
1274,TrafficCamera_5,Car3
1274,TrafficCamera_3,Car3
1274,TrafficCamera_1,Car2
1275,TrafficCamera_5,Car3
1275,TrafficCamera_3,Car3
1275,TrafficCamera_1,Car2
1276,TrafficCamera_5,Car3
1276,TrafficCamera_3,Car3
1276,TrafficCamera_1,Car2
1277,TrafficCamera_5,Car3
1277,TrafficCamera_3,Car3
1277,TrafficCamera_1,Car2
1278,TrafficCamera_5,Car3
1278,TrafficCamera_3,Car3
1278,TrafficCamera_1,Car2
1279,TrafficCamera_5,Car3
1279,TrafficCamera_3,Car3
1279,TrafficCamera_1,Car2
1280,TrafficCamera_5,Car3
1280,TrafficCamera_3,Car3
1280,TrafficCamera_1,Car2
1281,TrafficCamera_5,Car3
1281,TrafficCamera_3,Car3
1281,TrafficCamera_1,Car2
1282,TrafficCamera_5,Car3
1282,TrafficCamera_3,Car3
1282,TrafficCamera_1,Car2
1283,TrafficCamera_5,Car3
1283,TrafficCamera_3,Car3
1283,TrafficCamera_1,Car2
1284,TrafficCamera_5,Car3
1284,TrafficCamera_3,Car3
1284,TrafficCamera_1,Car2
1285,TrafficCamera_5,Car3
1285,TrafficCamera_3,Car3
1285,TrafficCamera_1,Car2
1286,TrafficCamera_5,Car3
1286,TrafficCamera_3,Car3
1286,TrafficCamera_1,Car2
1287,TrafficCamera_5,Car3
1287,TrafficCamera_3,Car3
1287,TrafficCamera_1,Car2
1288,TrafficCamera_5,Car3
1288,TrafficCamera_3,Car3
1288,TrafficCamera_1,Car2
1289,TrafficCamera_5,Car3
1289,TrafficCamera_3,Car3
1289,TrafficCamera_1,Car2
1290,TrafficCamera_5,Car3
1290,TrafficCamera_3,Car3
1290,TrafficCamera_1,Car2
1291,TrafficCamera_5,Car3
1291,TrafficCamera_3,Car3
1291,TrafficCamera_1,Car2
1292,TrafficCamera_5,Car3
1292,TrafficCamera_3,Car3
1292,TrafficCamera_1,Car2
1293,TrafficCamera_5,Car3
1293,TrafficCamera_3,Car3
1293,TrafficCamera_1,Car2
1294,TrafficCamera_5,Car3
1294,TrafficCamera_4,Car2
1294,TrafficCamera_4,Car2
1294,TrafficCamera_3,Car3
1294,TrafficCamera_1,Car2
1295,TrafficCamera_5,Car3
1295,TrafficCamera_4,Car2
1295,TrafficCamera_4,Car2
1295,TrafficCamera_3,Car3
1295,TrafficCamera_1,Car2
1296,TrafficCamera_5,Car3
1296,TrafficCamera_4,Car2
1296,TrafficCamera_4,Car2
1296,TrafficCamera_3,Car3
1296,TrafficCamera_1,Car2
1297,TrafficCamera_5,Car3
1297,TrafficCamera_4,Car2
1297,TrafficCamera_4,Car2
1297,TrafficCamera_3,Car3
1297,TrafficCamera_1,Car2
1298,TrafficCamera_5,Car3
1298,TrafficCamera_4,Car2
1298,TrafficCamera_4,Car2
1298,TrafficCamera_3,Car3
1298,TrafficCamera_1,Car2
1299,TrafficCamera_5,Car3
1299,TrafficCamera_3,Car3
1300,TrafficCamera_5,Car3
1300,TrafficCamera_4,Car2
1300,TrafficCamera_4,Car2
1300,TrafficCamera_3,Car3
1300,TrafficCamera_1,Car2
1301,TrafficCamera_5,Car3
1301,TrafficCamera_4,Car2
1301,TrafficCamera_4,Car2
1301,TrafficCamera_3,Car3
1301,TrafficCamera_1,Car2
1302,TrafficCamera_5,Car3
1302,TrafficCamera_4,Car2
1302,TrafficCamera_4,Car2
1302,TrafficCamera_3,Car3
1302,TrafficCamera_1,Car2
1303,TrafficCamera_5,Car3
1303,TrafficCamera_4,Car2
1303,TrafficCamera_4,Car2
1303,TrafficCamera_3,Car3
1303,TrafficCamera_1,Car2
1304,TrafficCamera_5,Car3
1304,TrafficCamera_4,Car2
1304,TrafficCamera_4,Car2
1304,TrafficCamera_3,Car3
1304,TrafficCamera_1,Car2
1305,TrafficCamera_5,Car3
1305,TrafficCamera_4,Car2
1305,TrafficCamera_4,Car2
1305,TrafficCamera_3,Car3
1305,TrafficCamera_1,Car2
1306,TrafficCamera_5,Car3
1306,TrafficCamera_4,Car2
1306,TrafficCamera_4,Car2
1306,TrafficCamera_3,Car3
1306,TrafficCamera_1,Car2
1307,TrafficCamera_5,Car3
1307,TrafficCamera_4,Car2
1307,TrafficCamera_4,Car2
1307,TrafficCamera_3,Car3
1307,TrafficCamera_1,Car2
1308,TrafficCamera_4,Car2
1308,TrafficCamera_4,Car2
1308,TrafficCamera_1,Car2
1309,TrafficCamera_5,Car3
1309,TrafficCamera_4,Car2
1309,TrafficCamera_4,Car2
1309,TrafficCamera_3,Car3
1309,TrafficCamera_1,Car2
1310,TrafficCamera_5,Car3
1310,TrafficCamera_4,Car2
1310,TrafficCamera_4,Car2
1310,TrafficCamera_3,Car3
1310,TrafficCamera_1,Car2
1311,TrafficCamera_5,Car3
1311,TrafficCamera_4,Car2
1311,TrafficCamera_4,Car2
1311,TrafficCamera_3,Car3
1311,TrafficCamera_1,Car2
1312,TrafficCamera_5,Car3
1312,TrafficCamera_4,Car2
1312,TrafficCamera_4,Car2
1312,TrafficCamera_3,Car3
1312,TrafficCamera_1,Car2
1313,TrafficCamera_5,Car3
1313,TrafficCamera_4,Car2
1313,TrafficCamera_4,Car2
1313,TrafficCamera_3,Car3
1313,TrafficCamera_1,Car2
1314,TrafficCamera_5,Car3
1314,TrafficCamera_4,Car2
1314,TrafficCamera_4,Car2
1314,TrafficCamera_3,Car3
1314,TrafficCamera_1,Car2
1315,TrafficCamera_5,Car3
1315,TrafficCamera_4,Car2
1315,TrafficCamera_4,Car2
1315,TrafficCamera_3,Car3
1315,TrafficCamera_1,Car2
1316,TrafficCamera_5,Car3
1316,TrafficCamera_4,Car2
1316,TrafficCamera_4,Car2
1316,TrafficCamera_3,Car3
1316,TrafficCamera_1,Car2
1317,TrafficCamera_5,Car3
1317,TrafficCamera_4,Car2
1317,TrafficCamera_4,Car2
1317,TrafficCamera_3,Car3
1317,TrafficCamera_1,Car2
1318,TrafficCamera_5,Car3
1318,TrafficCamera_4,Car2
1318,TrafficCamera_4,Car2
1318,TrafficCamera_3,Car3
1318,TrafficCamera_1,Car2
1319,TrafficCamera_5,Car3
1319,TrafficCamera_4,Car2
1319,TrafficCamera_4,Car2
1319,TrafficCamera_3,Car3
1319,TrafficCamera_1,Car2
1320,TrafficCamera_5,Car3
1320,TrafficCamera_4,Car2
1320,TrafficCamera_4,Car2
1320,TrafficCamera_3,Car3
1320,TrafficCamera_1,Car2
1321,TrafficCamera_5,Car3
1321,TrafficCamera_4,Car2
1321,TrafficCamera_4,Car2
1321,TrafficCamera_3,Car3
1321,TrafficCamera_1,Car2
1322,TrafficCamera_5,Car3
1322,TrafficCamera_4,Car2
1322,TrafficCamera_4,Car2
1322,TrafficCamera_3,Car3
1322,TrafficCamera_1,Car2
1323,TrafficCamera_5,Car3
1323,TrafficCamera_4,Car2
1323,TrafficCamera_4,Car2
1323,TrafficCamera_3,Car3
1323,TrafficCamera_1,Car2
1324,TrafficCamera_5,Car3
1324,TrafficCamera_4,Car2
1324,TrafficCamera_4,Car2
1324,TrafficCamera_3,Car3
1324,TrafficCamera_1,Car2
1325,TrafficCamera_5,Car3
1325,TrafficCamera_4,Car2
1325,TrafficCamera_4,Car2
1325,TrafficCamera_3,Car3
1325,TrafficCamera_1,Car2
1326,TrafficCamera_5,Car3
1326,TrafficCamera_4,Car2
1326,TrafficCamera_4,Car2
1326,TrafficCamera_3,Car3
1326,TrafficCamera_1,Car2
1327,TrafficCamera_5,Car3
1327,TrafficCamera_4,Car2
1327,TrafficCamera_4,Car2
1327,TrafficCamera_3,Car3
1327,TrafficCamera_1,Car2
1328,TrafficCamera_5,Car3
1328,TrafficCamera_4,Car2
1328,TrafficCamera_4,Car2
1328,TrafficCamera_3,Car3
1328,TrafficCamera_1,Car2
1329,TrafficCamera_5,Car3
1329,TrafficCamera_4,Car2
1329,TrafficCamera_4,Car2
1329,TrafficCamera_3,Car3
1329,TrafficCamera_1,Car2
1330,TrafficCamera_5,Car3
1330,TrafficCamera_4,Car2
1330,TrafficCamera_4,Car2
1330,TrafficCamera_3,Car3
1330,TrafficCamera_1,Car2
1331,TrafficCamera_5,Car3
1331,TrafficCamera_4,Car2
1331,TrafficCamera_4,Car2
1331,TrafficCamera_3,Car3
1331,TrafficCamera_1,Car2
1332,TrafficCamera_5,Car3
1332,TrafficCamera_4,Car2
1332,TrafficCamera_4,Car2
1332,TrafficCamera_3,Car3
1332,TrafficCamera_1,Car2
1333,TrafficCamera_5,Car3
1333,TrafficCamera_4,Car2
1333,TrafficCamera_4,Car2
1333,TrafficCamera_3,Car3
1333,TrafficCamera_1,Car2
1334,TrafficCamera_5,Car3
1334,TrafficCamera_4,Car2
1334,TrafficCamera_4,Car2
1334,TrafficCamera_3,Car3
1334,TrafficCamera_1,Car2
1335,TrafficCamera_5,Car3
1335,TrafficCamera_4,Car2
1335,TrafficCamera_4,Car2
1335,TrafficCamera_3,Car3
1335,TrafficCamera_1,Car2
1336,TrafficCamera_5,Car3
1336,TrafficCamera_4,Car2
1336,TrafficCamera_4,Car2
1336,TrafficCamera_3,Car3
1336,TrafficCamera_1,Car2
1337,TrafficCamera_5,Car3
1337,TrafficCamera_4,Car2
1337,TrafficCamera_4,Car2
1337,TrafficCamera_3,Car3
1337,TrafficCamera_1,Car2
1338,TrafficCamera_5,Car3
1338,TrafficCamera_4,Car2
1338,TrafficCamera_4,Car2
1338,TrafficCamera_3,Car3
1338,TrafficCamera_1,Car2
1339,TrafficCamera_5,Car3
1339,TrafficCamera_4,Car2
1339,TrafficCamera_4,Car2
1339,TrafficCamera_3,Car3
1339,TrafficCamera_1,Car2
1340,TrafficCamera_5,Car3
1340,TrafficCamera_4,Car2
1340,TrafficCamera_4,Car2
1340,TrafficCamera_3,Car3
1340,TrafficCamera_1,Car2
1341,TrafficCamera_5,Car3
1341,TrafficCamera_4,Car2
1341,TrafficCamera_4,Car2
1341,TrafficCamera_3,Car3
1341,TrafficCamera_1,Car2
1342,TrafficCamera_5,Car3
1342,TrafficCamera_4,Car2
1342,TrafficCamera_4,Car2
1342,TrafficCamera_3,Car3
1342,TrafficCamera_1,Car2
1343,TrafficCamera_5,Car3
1343,TrafficCamera_4,Car2
1343,TrafficCamera_4,Car2
1343,TrafficCamera_3,Car3
1343,TrafficCamera_1,Car2
1344,TrafficCamera_5,Car3
1344,TrafficCamera_4,Car2
1344,TrafficCamera_4,Car2
1344,TrafficCamera_3,Car3
1344,TrafficCamera_1,Car2
1345,TrafficCamera_5,Car3
1345,TrafficCamera_4,Car2
1345,TrafficCamera_4,Car2
1345,TrafficCamera_3,Car3
1345,TrafficCamera_1,Car2
1346,TrafficCamera_5,Car3
1346,TrafficCamera_4,Car2
1346,TrafficCamera_4,Car2
1346,TrafficCamera_3,Car3
1346,TrafficCamera_1,Car2
1347,TrafficCamera_5,Car3
1347,TrafficCamera_4,Car2
1347,TrafficCamera_4,Car2
1347,TrafficCamera_3,Car3
1347,TrafficCamera_1,Car2
1348,TrafficCamera_5,Car3
1348,TrafficCamera_4,Car2
1348,TrafficCamera_4,Car2
1348,TrafficCamera_3,Car3
1348,TrafficCamera_1,Car2
1349,TrafficCamera_5,Car3
1349,TrafficCamera_4,Car2
1349,TrafficCamera_4,Car2
1349,TrafficCamera_3,Car3
1349,TrafficCamera_1,Car2
1350,TrafficCamera_5,Car3
1350,TrafficCamera_5,Car3
1350,TrafficCamera_4,Car2
1350,TrafficCamera_4,Car2
1350,TrafficCamera_3,Car3
1350,TrafficCamera_1,Car2
1351,TrafficCamera_5,Car3
1351,TrafficCamera_5,Car3
1351,TrafficCamera_4,Car2
1351,TrafficCamera_4,Car2
1351,TrafficCamera_3,Car3
1351,TrafficCamera_1,Car2
1352,TrafficCamera_5,Car3
1352,TrafficCamera_5,Car3
1352,TrafficCamera_4,Car2
1352,TrafficCamera_4,Car2
1352,TrafficCamera_3,Car3
1352,TrafficCamera_1,Car2
1353,TrafficCamera_5,Car3
1353,TrafficCamera_5,Car3
1353,TrafficCamera_4,Car2
1353,TrafficCamera_4,Car2
1353,TrafficCamera_3,Car3
1353,TrafficCamera_1,Car2
1354,TrafficCamera_5,Car3
1354,TrafficCamera_5,Car3
1354,TrafficCamera_4,Car2
1354,TrafficCamera_4,Car2
1354,TrafficCamera_3,Car3
1354,TrafficCamera_1,Car2
1355,TrafficCamera_5,Car3
1355,TrafficCamera_5,Car3
1355,TrafficCamera_4,Car2
1355,TrafficCamera_4,Car2
1355,TrafficCamera_3,Car3
1355,TrafficCamera_1,Car2
1356,TrafficCamera_5,Car3
1356,TrafficCamera_5,Car3
1356,TrafficCamera_4,Car2
1356,TrafficCamera_4,Car2
1356,TrafficCamera_3,Car3
1356,TrafficCamera_1,Car2
